record_id,name,address,city,phone,category
4380,GRAMERkY TAVERN,42 e. 20th st.  between park ave. s and broadway,new york,-2373,american
4381,GRMAERCY TAVERN,42 e. 20th st.  between park ave. s and broadway,new york,-2373,american
4382,cafe centro Co.,200 park ave.  between 45th st. and vanderbilt ave.,new york,-2262,french
4383,cafe centro oC.,200 park ave.  between 45th st. and vanderbilt ave.,new york,-2262,french
4384,TERRACE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-2105,continental
4385,TERRCAE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-2105,continental
4386,TERRAkE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-2105,continental
4387,yama,122 e. 17th st.,new york city,212-475-0969,japanese
4388,yaam,122 e. 17th st.,new york city,212-475-0969,japanese
4389,yamak,122 e. 17th st.,new york city,212-475-0969,japanese
4390,victor's cafe,52 236 w. 52nd st.,new york,212/586-7714,latin american
4391,vicotr's cafe,52 236 w. 52nd st.,new york,212/586-7714,latin american
4392,victor's caphe,52 236 w. 52nd st.,new york,212/586-7714,latin american
4393,victor's cfae,52 236 w. 52nd st.,new york,212/586-7714,latin american
4394,victor's caphe,52 236 w. 52nd st.,new york,212/586-7714,latin american
4395,vitcor's cafe,52 236 w. 52nd st.,new york,212/586-7714,latin american
4396,feast House,2411 w. sahara ave.,las vegas,-8989,buffets
4397,fesat House,2411 w. sahara ave.,las vegas,-8989,buffets
4398,pheast House,2411 w. sahara ave.,las vegas,-8989,buffets
4399,feast oHuse,2411 w. sahara ave.,las vegas,-8989,buffets
4400,pheast House,2411 w. sahara ave.,las vegas,-8989,buffets
4401,feast oHuse,2411 w. sahara ave.,las vegas,-8989,buffets
4402,l'absinthe Ink.,227 e. 67th st.,new york,-7954,french
4403,l'abisnthe Ink.,227 e. 67th st.,new york,-7954,french
4404,march Grill,405 e. 58th st.,new york,-8147,american
4405,marhc Grill,405 e. 58th st.,new york,-8147,american
4406,el cholo,1121 s. western ave.,los angeles,213/734-2773,mexican
4407,el cohlo,1121 s. western ave.,los angeles,213/734-2773,mexican
4408,el kholo,1121 s. western ave.,los angeles,213/734-2773,mexican
4409,elc holo,1121 s. western ave.,los angeles,213/734-2773,mexican
4410,frauncse tavern House,54 pearl st. at broad st.,new york,-9252,american
4411,frauncset avern House,54 pearl st. at broad st.,new york,-9252,american
4412,phrauncse tavern House,54 pearl st. at broad st.,new york,-9252,american
4413,franucse tavern House,54 pearl st. at broad st.,new york,-9252,american
4414,phrauncse tavern House,54 pearl st. at broad st.,new york,-9252,american
4415,frauncse atvern House,54 pearl st. at broad st.,new york,-9252,american
4416,CAphE FLORE,2298 market st.,san francisco,-8127,californian
4417,CAphE FOLRE,2298 market st.,san francisco,-8127,californian
4418,CAfE FLORE,2298 market st.,san francisco,-8127,californian
4419,CAphEF LORE,2298 market st.,san francisco,-8127,californian
4420,CAfE FLORE,2298 market st.,san francisco,-8127,californian
4421,MESA GRILL,102 fifth ave.,new york city,-9551,southwestern
4422,MESA GRLIL,102 fifth ave.,new york city,-9551,southwestern
4423,MESA GRILLk,102 fifth ave.,new york city,-9551,southwestern
4424,MESAG RILL,102 fifth ave.,new york city,-9551,southwestern
4425,MESA GRILLk,102 fifth ave.,new york city,-9551,southwestern
4426,CAFFE VIVALDI,32 jones st. at bleecker st.,new york,-7692,coffee bar
4427,CAFF EVIVALDI,32 jones st. at bleecker st.,new york,-7692,coffee bar
4428,sam's noodle shop Grill,411 third ave.,new york city,-11005,chinese
4429,sa'ms noodle shop Grill,411 third ave.,new york city,-11005,chinese
4430,sam's noodle shop Grillk,411 third ave.,new york city,-11005,chinese
4431,sam'sn oodle shop Grill,411 third ave.,new york city,-11005,chinese
4432,sam's noodle shop Grillk,411 third ave.,new york city,-11005,chinese
4433,JUDSON GRILLk,152 w. 52nd st.,new york,-10492,american
4434,UJDSON GRILLk,152 w. 52nd st.,new york,-10492,american
4435,JUDSON GRILLc,152 w. 52nd st.,new york,-10492,american
4436,JUDSON RGILLk,152 w. 52nd st.,new york,-10492,american
4437,JUDSON GRILLc,152 w. 52nd st.,new york,-10492,american
4438,JUDSON GRILLk,152 w. 52nd st.,new york,-10492,american
4439,chin's Inc.,3200 las vegas blvd. s,las vegas,-2970,asian
4440,chin's In.c,3200 las vegas blvd. s,las vegas,-2970,asian
4441,khin's Inc.,3200 las vegas blvd. s,las vegas,-2970,asian
4442,popover cafe Bistro,551 amsterdam ave.  between 86th and 87th sts.,new york,-9951,american
4443,oppover cafe Bistro,551 amsterdam ave.  between 86th and 87th sts.,new york,-9951,american
4444,popover caphe Bistro,551 amsterdam ave.  between 86th and 87th sts.,new york,-9951,american
4445,popoverc afe Bistro,551 amsterdam ave.  between 86th and 87th sts.,new york,-9951,american
4446,popover caphe Bistro,551 amsterdam ave.  between 86th and 87th sts.,new york,-9951,american
4447,sanppo Co.,1702 post st.,san francisco,-2361,asian
4448,sanppo Co.,1702 post st.,san francisco,-2361,asian
4449,sanppo ko.,1702 post st.,san francisco,-2361,asian
4450,asnppo Co.,1702 post st.,san francisco,-2361,asian
4451,sanppo ko.,1702 post st.,san francisco,-2361,asian
4452,elias corner Co.,24-02 31st st.,queens,-5945,greek
4453,elia scorner Co.,24-02 31st st.,queens,-5945,greek
4454,alain rondelli Cafe,126 clement st.,san francisco,-2055,french (new)
4455,alain rondelliC afe,126 clement st.,san francisco,-2055,french (new)
4456,alain rondelli Caphe,126 clement st.,san francisco,-2055,french (new)
4457,lemongrass grill Grillk,61a seventh ave.,brooklyn,-6884,thai
4458,lemongrass grill rGillk,61a seventh ave.,brooklyn,-6884,thai
4459,lemongrass grill Grillc,61a seventh ave.,brooklyn,-6884,thai
4460,lmeongrass grill Grillk,61a seventh ave.,brooklyn,-6884,thai
4461,lemongrass grill Grillc,61a seventh ave.,brooklyn,-6884,thai
4462,leomngrass grill Grillk,61a seventh ave.,brooklyn,-6884,thai
4463,gray's papaya Co.,2090 broadway,new york city,-3269,hot dogs
4464,gray's paapya Co.,2090 broadway,new york city,-3269,hot dogs
4465,gray's papaya ko.,2090 broadway,new york city,-3269,hot dogs
4466,tse yang Co.,34 e. 51st st.,new york,-9486,asian
4467,ste yang Co.,34 e. 51st st.,new york,-9486,asian
4468,tse yang ko.,34 e. 51st st.,new york,-9486,asian
4469,tse ayng Co.,34 e. 51st st.,new york,-9486,asian
4470,tse yang ko.,34 e. 51st st.,new york,-9486,asian
4471,park avenue cafe Cafe,100 e. 63rd st.,new york,-7659,american
4472,pakr avenue cafe Cafe,100 e. 63rd st.,new york,-7659,american
4473,parioli romanissimo nIc.,24 e. 81st st.,new york,-10581,italian
4474,paroili romanissimo nIc.,24 e. 81st st.,new york,-10581,italian
4475,parioli romanissimo nIk.,24 e. 81st st.,new york,-10581,italian
4476,sparks steak house Kitchen,210 e. 46th st.,new york city,-8110,steakhouses
4477,sparks staek house Kitchen,210 e. 46th st.,new york city,-8110,steakhouses
4478,sparcs steak house Kitchen,210 e. 46th st.,new york city,-8110,steakhouses
4479,sparks steak house Kitcehn,210 e. 46th st.,new york city,-8110,steakhouses
4480,il mulino Ink.,86 w. third st.,new york city,-8373,italian
4481,ilm ulino Ink.,86 w. third st.,new york city,-8373,italian
4482,il mulino Inc.,86 w. third st.,new york city,-8373,italian
4483,i lmulino Ink.,86 w. third st.,new york city,-8373,italian
4484,il mulino Inc.,86 w. third st.,new york city,-8373,italian
4485,il mulion Ink.,86 w. third st.,new york city,-8373,italian
4486,STERLING BRUNCH,3645 las vegas blvd. s.,las vegas,-10093,eclectic
4487,SETRLING BRUNCH,3645 las vegas blvd. s.,las vegas,-10093,eclectic
4488,STERLING BRUNkH,3645 las vegas blvd. s.,las vegas,-10093,eclectic
4489,LITTLE SZECHUAN,c buford hwy.  northwoods plaza  doraville,atlanta,-11120,asian
4490,LITTLE SZCEHUAN,c buford hwy.  northwoods plaza  doraville,atlanta,-11120,asian
4491,LITTLE SZEkHUAN,c buford hwy.  northwoods plaza  doraville,atlanta,-11120,asian
4492,boca chica,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4493,obca chica,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4494,boka chica,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4495,boca chiac,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4496,boka chica,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4497,bcoa chica,13 1st ave.  near 1st st.,new york,212/473-0108,latin american
4498,patsy's pizza citchen,19 old fulton st.,brooklyn,-6611,pizza
4499,patsy's pizza ictchen,19 old fulton st.,brooklyn,-6611,pizza
4500,patsy's pizza kitchen,19 old fulton st.,brooklyn,-6611,pizza
4501,pasty's pizza citchen,19 old fulton st.,brooklyn,-6611,pizza
4502,patsy's pizza kitchen,19 old fulton st.,brooklyn,-6611,pizza
4503,patsys' pizza citchen,19 old fulton st.,brooklyn,-6611,pizza
4504,chan dara,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4505,chand ara,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4506,khan dara,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4507,chan adra,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4508,khan dara,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4509,chan draa,310 n. larchmont blvd.,los angeles,213/467-1052,asian
4510,brasseri ele coze Cafe,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,-4401,french
4511,brasser iele coze Cafe,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,-4401,french
4512,brasseri ele coze Caphe,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,-4401,french
4513,brasseri ele cozeC afe,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,-4401,french
4514,brasseri ele coze Caphe,3393 peachtree rd.  lenox square mall  near neiman marcus,atlanta,-4401,french
4515,roscoe's house of chicken 'n' waffles,1514 n. gower st.,los angeles,213/466-9329,american
4516,roscoe's house of chickne 'n' waffles,1514 n. gower st.,los angeles,213/466-9329,american
4517,roscoe's house oph chicken 'n' waffles,1514 n. gower st.,los angeles,213/466-9329,american
4518,roscoe's house of chicken 'n' waffles,1514 n. gower st.,los angeles,213/466-9329,american
4519,roscoe's house oph chicken 'n' waffles,1514 n. gower st.,los angeles,213/466-9329,american
4520,phlowers LLC,21 west 17th st.  between 5th and 6th aves.,new york,-10988,american
4521,phlowers LLC,21 west 17th st.  between 5th and 6th aves.,new york,-10988,american
4522,flowers LLC,21 west 17th st.  between 5th and 6th aves.,new york,-10988,american
4523,phlowres LLC,21 west 17th st.  between 5th and 6th aves.,new york,-10988,american
4524,popover cafe LLC,551 amsterdam ave.  between 86th and 87th sts.,new york,-8771,american
4525,ppoover cafe LLC,551 amsterdam ave.  between 86th and 87th sts.,new york,-8771,american
4526,popover caphe LLC,551 amsterdam ave.  between 86th and 87th sts.,new york,-8771,american
4527,popvoer cafe LLC,551 amsterdam ave.  between 86th and 87th sts.,new york,-8771,american
4528,popover caphe LLC,551 amsterdam ave.  between 86th and 87th sts.,new york,-8771,american
4529,bardelli's,243 o'farrell st.,san francisco,415/982-0243,old san francisco
4530,bradelli's,243 o'farrell st.,san francisco,415/982-0243,old san francisco
4531,bardelli'sk,243 o'farrell st.,san francisco,415/982-0243,old san francisco
4532,bradelli's,243 o'farrell st.,san francisco,415/982-0243,old san francisco
4533,south oph france Kitchen,2345 cheshire bridge rd.,atlanta,-11095,french
4534,south poh france Kitchen,2345 cheshire bridge rd.,atlanta,-11095,french
4535,south of france Kitchen,2345 cheshire bridge rd.,atlanta,-11095,french
4536,south oph france Kitchne,2345 cheshire bridge rd.,atlanta,-11095,french
4537,south of france Kitchen,2345 cheshire bridge rd.,atlanta,-11095,french
4538,joe's shanghai,9 pell st.,queens,718-539-3838,chinese
4539,joes' shanghai,9 pell st.,queens,718-539-3838,chinese
4540,joe's shanghaik,9 pell st.,queens,718-539-3838,chinese
4541,joe's hsanghai,9 pell st.,queens,718-539-3838,chinese
4542,joe's shanghaik,9 pell st.,queens,718-539-3838,chinese
4543,oje's shanghai,9 pell st.,queens,718-539-3838,chinese
4544,roosevelt tamale parlor LLk,2817 24th st.,san francisco,-8262,mexican
4545,rooesvelt tamale parlor LLk,2817 24th st.,san francisco,-8262,mexican
4546,roosevelt tamale parlor LLc,2817 24th st.,san francisco,-8262,mexican
4547,roosevelt tamale parlor LLk,2817 24th st.,san francisco,-8262,mexican
4548,MIFUNE JAPAN CENTER  KINTETSU UBILDING,1737 post st.,san francisco,-4266,asian
4549,MIFUEN JAPAN CENTER  KINTETSU UBILDING,1737 post st.,san francisco,-4266,asian
4550,BORDER GRILL,4th st.,los angeles,-2351,mexican
4551,BRODER GRILL,4th st.,los angeles,-2351,mexican
4552,BORDER GRILLk,4th st.,los angeles,-2351,mexican
4553,citrus & Co.,6703 melrose ave.,los angeles,-5972,californian
4554,cirtus & Co.,6703 melrose ave.,los angeles,-5972,californian
4555,kitrus & Co.,6703 melrose ave.,los angeles,-5972,californian
4556,WATER GRILL,544 s. grand ave.,los angeles,-4092,seafood
4557,WATE RGRILL,544 s. grand ave.,los angeles,-4092,seafood
4558,WATER GRILLk,544 s. grand ave.,los angeles,-4092,seafood
4559,WATER GIRLL,544 s. grand ave.,los angeles,-4092,seafood
4560,WATER GRILLk,544 s. grand ave.,los angeles,-4092,seafood
4561,WTAER GRILL,544 s. grand ave.,los angeles,-4092,seafood
4562,eats,600 ponce de leon ave.,atlanta,404-888-9149,italian
4563,aets,600 ponce de leon ave.,atlanta,404-888-9149,italian
4564,l'absinthe Bistrok,227 e. 67th st.,new york,-9501,french
4565,l'basinthe Bistrok,227 e. 67th st.,new york,-9501,french
4566,palio d'asti Grill,640 sacramento st.,san francisco,-9915,italian
4567,palio d'asti Grill,640 sacramento st.,san francisco,-9915,italian
4568,palio d'asti Grillk,640 sacramento st.,san francisco,-9915,italian
4569,palio da'sti Grill,640 sacramento st.,san francisco,-9915,italian
4570,palio d'asti Grillk,640 sacramento st.,san francisco,-9915,italian
4571,michael's (las vegas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental
4572,michael's( las vegas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental
4573,mikhael's (las vegas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental
4574,michael's (las vgeas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental
4575,mikhael's (las vegas),3595 las vegas blvd. s.,las vegas,702-737-7111,continental
4576,kelly's on trinity Inc.,333 bush st.,san francisco,-9119,californian
4577,kelly's on triniyt Inc.,333 bush st.,san francisco,-9119,californian
4578,north india & Co.,3131 webster st.,san francisco,-8705,asian
4579,nroth india & Co.,3131 webster st.,san francisco,-8705,asian
4580,sundown caphe Bistro,2165 cheshire bridge rd.,atlanta,-11379,american
4581,sundown caphe Bistor,2165 cheshire bridge rd.,atlanta,-11379,american
4582,BISTRO  THEk,56 e. andrews dr. nw,atlanta,-7106,french bistro
4583,BISTRO  THkE,56 e. andrews dr. nw,atlanta,-7106,french bistro
4584,BISTRO  THEc,56 e. andrews dr. nw,atlanta,-7106,french bistro
4585,BISTR O THEk,56 e. andrews dr. nw,atlanta,-7106,french bistro
4586,BISTRO  THEc,56 e. andrews dr. nw,atlanta,-7106,french bistro
4587,BISTRO  THkE,56 e. andrews dr. nw,atlanta,-7106,french bistro
4588,jack psrat's grill & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4589,jack psrta's grill & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4590,jacc psrat's grill & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4591,jack psrat's girll & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4592,jacc psrat's grill & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4593,jack psrat's grill & Co.,10668 w. pico blvd.,los angeles,-10134,health food
4594,cypress club,500 jackson st.,san francisco,415/296-8555,american
4595,cyrpess club,500 jackson st.,san francisco,415/296-8555,american
4596,kypress club,500 jackson st.,san francisco,415/296-8555,american
4597,ycpress club,500 jackson st.,san francisco,415/296-8555,american
4598,kypress club,500 jackson st.,san francisco,415/296-8555,american
4599,cyrpess club,500 jackson st.,san francisco,415/296-8555,american
4600,mani's bakery & espresso bar Caphe,519 s. fairfax ave.,la,-6613,desserts
4601,mani's bkaery & espresso bar Caphe,519 s. fairfax ave.,la,-6613,desserts
4602,mani's bakery & espresso bar Cafe,519 s. fairfax ave.,la,-6613,desserts
4603,la caravelle Hosue,33 w. 55th st.,new york,-7283,french
4604,la caraevlle Hosue,33 w. 55th st.,new york,-7283,french
4605,la karavelle Hosue,33 w. 55th st.,new york,-7283,french
4606,la caraevlle Hosue,33 w. 55th st.,new york,-7283,french
4607,dining room Co.,9500 wilshire blvd.,los angeles,-8831,californian
4608,diinng room Co.,9500 wilshire blvd.,los angeles,-8831,californian
4609,dining room ko.,9500 wilshire blvd.,los angeles,-8831,californian
4610,dining room C.o,9500 wilshire blvd.,los angeles,-8831,californian
4611,greens LLk,bldg. a fort mason,san francisco,-7067,vegetarian
4612,greens LkL,bldg. a fort mason,san francisco,-7067,vegetarian
4613,pacific pna pacific hotel Bistro,500 post st.,san francisco,-8671,french
4614,apcific pna pacific hotel Bistro,500 post st.,san francisco,-8671,french
4615,paciphic pna pacific hotel Bistro,500 post st.,san francisco,-8671,french
4616,pacific pna pacific hotel Bsitro,500 post st.,san francisco,-8671,french
4617,paciphic pna pacific hotel Bistro,500 post st.,san francisco,-8671,french
4618,tapica Inc.,950 8th ave. at 56th st.,new york,-4505,american
4619,tapiac Inc.,950 8th ave. at 56th st.,new york,-4505,american
4620,tapika Inc.,950 8th ave. at 56th st.,new york,-4505,american
4621,tapica nIc.,950 8th ave. at 56th st.,new york,-4505,american
4622,sea grill Grill,19 w. 49th st.,new york,-2886,seafood
4623,se agrill Grill,19 w. 49th st.,new york,-2886,seafood
4624,sea grill Grillk,19 w. 49th st.,new york,-2886,seafood
4625,art's delik,12224 ventura blvd.,studio city,818-762-1221,delis
4626,art's dleik,12224 ventura blvd.,studio city,818-762-1221,delis
